wall_ms,fix_ms,elapsed_rt_ms,lat,lon,acc_m,alt_m,vacc_m,speed_mps,bearing_deg,provider,mock,moving,sample,event
1789423612988,1789423612958,993957804,42.0398692,-93.6527005,3.79,250.2785607869376,1.3001833,0.0,,fused,0,1,0,
1789423613980,1789423613958,993958804,42.0398687,-93.6527006,3.79,250.16182125715233,1.3002384,0.0,,fused,0,1,0,
1789423614980,1789423614957,993959804,42.0398684,-93.6527005,3.79,249.2705986780237,1.3000481,0.0,,fused,0,1,0,
1789423615987,1789423615959,993960805,42.0398682,-93.6527003,3.79,249.3404618863368,1.3001101,0.0,,fused,0,1,0,
1789423616981,1789423616958,993961804,42.039868,-93.6527,3.79,249.93880992990438,1.3001132,0.0,,fused,0,1,0,
1789423617987,1789423617959,993962805,42.0398678,-93.6526995,3.79,250.86475760127172,1.300063,0.0,,fused,0,1,0,
1789423618981,1789423618957,993963804,42.0398679,-93.6526989,3.79,250.73804829246194,1.3,0.0,,fused,0,1,0,
1789423619984,1789423619958,993964805,42.039868,-93.6526981,3.79,250.59838229973536,1.3000622,0.0,,fused,0,1,0,
1789423620986,1789423620958,993965804,42.039868,-93.6526978,3.79,250.53765730115214,1.3,0.0,,fused,0,1,0,
1789423621983,1789423621958,993966804,42.0398681,-93.6526976,3.79,250.92222021899312,1.3000679,0.0,,fused,0,1,0,
1789423622983,1789423622957,993967804,42.0398681,-93.6526977,3.79,250.3303295785691,1.3,0.0,,fused,0,1,0,
1789423623987,1789423623957,993968804,42.0398682,-93.6526978,3.79,250.29505873557252,1.3000636,0.0,,fused,0,1,0,
1789423624980,1789423624958,993969804,42.0398681,-93.6526979,3.79,249.57527379073997,1.3000008,0.0,,fused,0,1,0,
1789423625984,1789423625957,993970804,42.039868,-93.6526979,3.79,249.73109654464622,1.3000642,0.0,,fused,0,1,0,
1789423626986,1789423626958,993971804,42.0398679,-93.6526979,3.79,249.49031996769128,1.3,0.0,,fused,0,1,0,
1789423627987,1789423627957,993972804,42.0398676,-93.6526979,3.79,249.72847203292747,1.3000641,0.0,,fused,0,1,0,
1789423628994,1789423628958,993973804,42.0398677,-93.6526978,3.79,249.61453206330617,1.3,0.0,,fused,0,1,0,
1789423629980,1789423629957,993974804,42.0398678,-93.6526979,3.79,249.61682554240792,1.3000691,0.0,,fused,0,1,0,
1789423630984,1789423630958,993975804,42.0398678,-93.6526981,3.79,249.59353343706312,1.302564,0.0,,fused,0,1,0,
1789423631985,1789423631957,993976804,42.0398678,-93.652698,3.79,249.31996477388867,1.3069394,0.0,,fused,0,1,0,
1789423632980,1789423632957,993977804,42.0398679,-93.6526977,3.79,249.5692058712151,1.3015027,0.0,,fused,0,1,0,
1789423633981,1789423633958,993978805,42.0398681,-93.6526974,3.79,249.57719421953482,1.3003601,0.0,,fused,0,1,0,
1789423634986,1789423634958,993979804,42.0398681,-93.6526973,3.79,249.51400827787165,1.3001611,0.0,,fused,0,1,0,
1789423635981,1789423635957,993980804,42.0398682,-93.652697,3.79,249.4573908528733,1.3001032,0.0,,fused,0,1,0,
1789423636983,1789423636958,993981804,42.0398682,-93.6526968,3.79,249.46608537874414,1.3,0.0,,fused,0,1,0,
1789423637985,1789423637957,993982804,42.0398683,-93.6526966,3.79,249.6134813218663,1.3000647,0.0,,fused,0,1,0,
1789423638979,1789423638957,993983804,42.0398683,-93.6526964,3.79,249.81844218910896,1.3,0.0,,fused,0,1,0,
1789423639988,1789423639958,993984804,42.0398682,-93.6526962,3.79,249.39827213231865,1.3000646,0.0,,fused,0,1,0,
1789423640982,1789423640958,993985804,42.0398684,-93.6526961,3.79,249.76110451601164,1.3000381,0.0,,fused,0,1,0,
1789423641984,1789423641958,993986804,42.0398687,-93.6526962,3.79,249.4710748675327,1.3000911,0.0,,fused,0,1,0,
1789423642986,1789423642958,993987805,42.039869,-93.6526961,3.79,249.7633955708455,1.300032,0.0,,fused,0,1,0,
1789423643987,1789423643959,993988805,42.0398692,-93.6526961,3.79,249.95087898903716,1.3001015,0.0,,fused,0,1,0,
1789423644982,1789423644958,993989804,42.0398693,-93.6526963,3.79,250.9588451832763,1.3001001,0.0,,fused,0,1,0,
1789423645988,1789423645957,993990804,42.0398694,-93.6526964,3.79,250.7947415706584,1.3001627,0.0,,fused,0,1,0,
1789423646987,1789423646957,993991804,42.0398696,-93.6526964,3.79,250.74772835758364,1.3,0.0,,fused,0,1,0,
1789423647983,1789423647957,993992804,42.0398698,-93.6526964,3.79,250.27917849389462,1.3000647,0.0,,fused,0,1,0,
1789423648988,1789423648958,993993805,42.0398701,-93.652696,3.79,249.94079958764462,1.3,0.0,,fused,0,1,0,
1789423649982,1789423649957,993994804,42.0398705,-93.652696,3.79,249.43152224389462,1.3000641,0.0,,fused,0,1,0,
1789423650985,1789423650958,993995804,42.0398708,-93.6526961,3.79,249.30500686202936,1.3,0.0,,fused,0,1,0,
1789423651986,1789423651958,993996805,42.039871,-93.6526961,3.79,249.66931596924604,1.3000624,0.0,,fused,0,1,0,
1789423652985,1789423652957,993997804,42.0398711,-93.6526963,3.79,249.35353459883703,1.3,0.0,,fused,0,1,0,
1789423653991,1789423653958,993998804,42.0398714,-93.6526955,3.79,249.33881744292637,1.3000668,0.25,359.0,fused,0,1,0,
1789423654983,1789423654957,993999804,42.0398833,-93.6526983,3.79,249.36299871347376,1.3,1.61,346.0,fused,0,1,0,
1789423655982,1789423655957,994000804,42.0398976,-93.6527112,3.79,249.39693371109632,1.300066,1.92,326.0,fused,0,1,0,
1789423656986,1789423656957,994001804,42.0399103,-93.6527275,3.79,249.41004810653652,1.3,1.91,319.0,fused,0,1,0,
1789423657982,1789423657957,994002804,42.0399228,-93.6527422,3.79,249.43900628490212,1.3000637,1.8,322.0,fused,0,1,0,
1789423658984,1789423658957,994003804,42.0399358,-93.6527558,3.79,249.46997420430068,1.3,1.89,326.0,fused,0,1,0,
1789423659989,1789423659959,994004805,42.03995,-93.6527693,3.79,249.14613946244788,1.3012267,1.94,325.0,fused,0,1,0,
1789423660980,1789423660957,994005804,42.0399641,-93.6527829,3.79,249.23900266752543,1.3050482,1.87,324.0,fused,0,1,0,
1789423661986,1789423661957,994006804,42.0399775,-93.6527961,3.79,249.32247292469157,1.3011725,1.85,325.0,fused,0,1,0,
1789423662979,1789423662957,994007804,42.0399914,-93.6528057,3.79,249.47405001002937,1.3002373,1.88,334.0,fused,0,1,0,
1789423663979,1789423663958,994008804,42.0400065,-93.6528122,3.79,249.347171266497,1.3001424,1.88,341.0,fused,0,1,0,
1789423664985,1789423664959,994009805,42.0400197,-93.6528174,3.79,249.45230546150265,1.3000315,1.6,341.0,fused,0,1,0,
1789423665979,1789423665957,994010804,42.040032,-93.6528237,3.79,249.44191092821444,1.3000668,1.39,341.0,fused,0,1,0,
1789423666982,1789423666958,994011804,42.0400371,-93.6528258,3.79,249.44486372024033,1.3002211,0.45,341.0,fused,0,1,0,
1789423667991,1789423667958,994012804,42.0400367,-93.6528258,3.79,249.43148119037147,1.3000673,0.0,,fused,0,1,0,
1789423668980,1789423668957,994013804,42.0400366,-93.652826,3.79,249.44339803405023,1.3,0.0,,fused,0,1,0,
1789423669984,1789423669958,994014804,42.040037,-93.6528261,3.79,249.7046718923687,1.3000808,0.0,,fused,0,1,0,
1789423670987,1789423670959,994015805,42.0400373,-93.6528263,3.79,249.24667533587535,1.3000073,0.0,,fused,0,1,0,
1789423671984,1789423671958,994016805,42.0400376,-93.6528267,3.79,249.659639233135,1.3000754,0.0,,fused,0,1,0,
1789423672988,1789423672957,994017804,42.0400378,-93.6528271,3.79,249.94282728466794,1.3000158,0.0,,fused,0,1,0,
1789423673983,1789423673957,994018804,42.040038,-93.6528273,3.79,250.50580565202034,1.3000988,0.0,,fused,0,1,0,
1789423674984,1789423674959,994019805,42.0400381,-93.6528275,3.79,250.57237183198384,1.3000337,0.0,,fused,0,1,0,
1789423675988,1789423675957,994020804,42.0400383,-93.6528278,3.79,250.68074999973697,1.3000672,0.0,,fused,0,1,0,
1789423676981,1789423676958,994021804,42.0400406,-93.6528261,3.79,249.96193297534512,1.3,0.31,341.0,fused,0,1,0,
1789423677982,1789423677957,994022804,42.0400406,-93.6528247,3.79,249.42207516312965,1.3000643,0.0,,fused,0,1,0,
1789423678982,1789423678958,994023804,42.0400396,-93.652823,3.79,249.39357577417155,1.3,0.0,,fused,0,1,0,
1789423679985,1789423679957,994024804,42.0400376,-93.6528248,3.79,249.357449914188,1.300067,0.23,341.0,fused,0,1,0,
1789423680987,1789423680958,994025805,42.0400359,-93.6528245,3.79,249.31843739001755,1.3,0.0,,fused,0,1,0,
1789423681989,1789423681957,994026804,42.0400367,-93.6528234,3.79,249.30520581880984,1.3000648,0.24,341.0,fused,0,1,0,
1789423682984,1789423682957,994027804,42.0400389,-93.6528198,3.79,249.02261336591505,1.3,0.3,341.0,fused,0,1,0,
1789423683987,1789423683957,994028804,42.0400394,-93.652819,3.79,248.87521119733788,1.3000655,0.0,,fused,0,1,0,
1789423684986,1789423684959,994029805,42.0400395,-93.652819,3.79,248.89509586633,1.3,0.0,,fused,0,1,0,
1789423685991,1789423685958,994030804,42.0400395,-93.6528191,3.79,248.95054826530514,1.3000646,0.0,,fused,0,1,0,
1789423686988,1789423686958,994031804,42.0400396,-93.6528191,3.79,248.92173396673388,1.3000013,0.0,,fused,0,1,0,
1789423687982,1789423687957,994032804,42.0400417,-93.6528194,3.79,248.9027922641747,1.300066,0.22,341.0,fused,0,1,0,
1789423688978,1789423688957,994033804,42.0400415,-93.6528199,3.79,248.64248013780804,1.3008094,0.0,,fused,0,1,0,
1789423689980,1789423689957,994034804,42.0400414,-93.6528207,3.791,248.8635037293887,1.3123635,0.19,341.0,fused,0,1,0,
1789423690985,1789423690957,994035804,42.0400394,-93.6528196,3.791,248.95073426661133,1.3010805,0.0,,fused,0,1,0,
1789423691979,1789423691958,994036804,42.0400388,-93.6528191,3.791,248.91793307743927,1.3017505,0.0,,fused,0,1,0,
1789423692980,1789423692958,994037804,42.0400375,-93.6528203,3.791,248.99369684921618,1.3062906,0.28,341.0,fused,0,1,0,
1789423693980,1789423693957,994038804,42.0400366,-93.6528193,3.791,249.06308718944723,1.3036516,0.0,,fused,0,1,0,
1789423694979,1789423694957,994039804,42.0400357,-93.6528185,3.798,248.74334142082154,1.322306,0.0,,fused,0,1,0,
1789423695984,1789423695959,994040805,42.0400365,-93.6528251,3.798,249.07097144930145,1.3135432,0.47,341.0,fused,0,1,0,
1789423696983,1789423696958,994041804,42.0400344,-93.6528286,3.797,249.1639527017881,1.30609,0.0,,fused,0,1,0,
1789423697982,1789423697958,994042804,42.0400337,-93.6528291,3.798,249.03147184883954,1.3000678,0.0,,fused,0,1,0,
1789423698986,1789423698958,994043804,42.0400327,-93.6528326,3.797,248.8805547569322,1.3000029,0.4,341.0,fused,0,1,0,
1789423699980,1789423699957,994044804,42.0400308,-93.6528415,3.79,248.77339423187988,1.3000704,0.89,262.0,fused,0,1,0,
1789423700983,1789423700957,994045804,42.0400335,-93.6528549,3.79,249.35959112440622,1.3121362,1.22,287.0,fused,0,1,0,
1789423701980,1789423701957,994046804,42.0400374,-93.6528648,3.79,249.40991530236266,1.3168551,0.82,299.0,fused,0,1,0,
1789423702986,1789423702957,994047804,42.0400385,-93.6528646,3.79,249.50584035576844,1.3001611,0.0,,fused,0,1,0,
1789423703988,1789423703957,994048804,42.0400386,-93.6528642,3.79,249.48194631518794,1.300067,0.0,,fused,0,1,0,
1789423704989,1789423704957,994049804,42.0400384,-93.6528669,3.79,248.80854748572727,1.3000014,0.0,,fused,0,1,0,
1789423705986,1789423705958,994050804,42.0400386,-93.6528673,3.79,248.6711033627887,1.3000679,0.0,,fused,0,1,0,
1789423706988,1789423706958,994051805,42.0400386,-93.6528674,3.79,248.91116029450683,1.3,0.0,,fused,0,1,0,
1789423707988,1789423707958,994052804,42.0400379,-93.652875,3.79,248.91339742614718,1.3000691,0.77,255.0,fused,0,1,0,
1789423708990,1789423708958,994053804,42.0400376,-93.652876,3.79,249.0172612254977,1.3,0.23,232.0,fused,0,1,0,
1789423709990,1789423709958,994054804,42.0400397,-93.6528738,3.79,249.0655894299457,1.3031381,0.16,232.0,fused,0,1,0,
1789423710994,1789423710957,994055804,42.0400418,-93.6528646,3.79,249.14434689022858,1.3065696,0.63,232.0,fused,0,1,0,
1789423711992,1789423711957,994056804,42.0400912,-93.6528332,3.79,249.25985376301304,1.3197516,6.19,19.0,fused,0,1,0,
1789423712985,1789423712957,994057804,42.0400713,-93.6528297,3.79,249.2510461273065,1.3010173,0.88,190.0,fused,0,1,0,
1789423713980,1789423713958,994058804,42.0400557,-93.6528313,3.79,249.4201666142515,1.3000653,0.15,190.0,fused,0,1,0,
1789423714981,1789423714957,994059804,42.0400384,-93.6528323,3.79,249.57445700710826,1.3,0.0,,fused,0,1,0,
1789423715987,1789423715957,994060804,42.0400379,-93.6528346,3.79,249.55925303675969,1.3026205,0.34,190.0,fused,0,1,0,
1789423716981,1789423716958,994061804,42.0400306,-93.652861,3.793,249.27476593434068,1.3056682,1.8,257.0,fused,0,1,0,
1789423717982,1789423717959,994062805,42.0400211,-93.6528873,4.047,249.3538094422595,1.3131006,1.76,252.0,fused,0,1,0,
1789423718980,1789423718958,994063804,42.0400233,-93.6528817,4.044,249.35813543021493,1.3115894,0.0,,fused,0,1,0,
1789423719980,1789423719958,994064804,42.0400329,-93.6528539,4.099,249.28070778791937,1.3177854,0.0,,fused,0,1,0,
1789423720993,1789423720957,994065804,42.0400358,-93.6528456,4.104,249.27998624384946,1.3101771,0.0,,fused,0,1,0,
1789423721983,1789423721957,994066804,42.0400363,-93.6528437,4.1,249.48703662417086,1.3082606,0.0,,fused,0,1,0,
1789423722982,1789423722957,994067804,42.0400363,-93.6528432,4.048,249.44701257337402,1.3117085,0.0,,fused,0,1,0,
1789423723982,1789423723958,994068805,42.0400363,-93.6528436,3.799,249.34767619034375,1.3104461,0.0,,fused,0,1,0,
1789423724984,1789423724958,994069804,42.0400368,-93.6528281,3.797,249.27310271562084,1.3221025,1.59,88.0,fused,0,1,0,
1789423725987,1789423725959,994070805,42.0400382,-93.652823,3.79,249.31042893725527,1.3226038,0.25,90.0,fused,0,1,0,
1789423726987,1789423726957,994071804,42.0400402,-93.652827,3.79,249.02211873848626,1.3143094,0.0,,fused,0,1,0,
1789423727987,1789423727958,994072804,42.0400415,-93.6528232,3.79,249.2114745428613,1.3024306,0.46,88.0,fused,0,1,0,
1789423728989,1789423728957,994073804,42.0400413,-93.6528184,3.79,249.32429914993895,1.3049246,0.5,88.0,fused,0,1,0,
1789423729995,1789423729958,994074804,42.0400414,-93.6528167,3.79,249.81967912063965,1.3023574,0.2,88.0,fused,0,1,0,
1789423730988,1789423730958,994075804,42.0400423,-93.6528189,3.79,249.3378779197049,1.3164244,0.0,,fused,0,1,0,
1789423731986,1789423731958,994076805,42.0400416,-93.6528147,3.79,249.31567451309917,1.3249149,0.5,88.0,fused,0,1,0,
1789423732993,1789423732958,994077804,42.0400411,-93.6528078,3.79,249.14814574906075,1.3018245,0.52,88.0,fused,0,1,0,
1789423733987,1789423733957,994078804,42.0400408,-93.6528106,3.79,249.12480819699732,1.3000656,0.0,,fused,0,1,0,
1789423734988,1789423734958,994079804,42.0400425,-93.6528076,3.79,249.17462526203053,1.3010486,0.0,,fused,0,1,0,
1789423735981,1789423735958,994080804,42.0400416,-93.6528057,5.019,249.2197922518933,1.3036572,0.18,88.0,fused,0,1,0,
1789423736981,1789423736958,994081804,42.0400364,-93.6528048,5.838,249.32866361873783,1.3003817,0.55,88.0,fused,0,1,0,
1789423737980,1789423737957,994082804,42.0400347,-93.6528028,6.862,249.42299141688005,1.3029382,0.22,88.0,fused,0,1,0,
1789423738981,1789423738957,994083804,42.0400358,-93.6528019,7.886,249.43637668724426,1.3015156,0.52,88.0,fused,0,1,0,
1789423739987,1789423739959,994084805,42.0400448,-93.6528117,9.935,249.3193597981375,1.3050926,1.23,320.0,fused,0,1,0,
1789423740990,1789423740957,994085804,42.0400546,-93.6528231,10.037,249.50758219537272,1.3117115,1.27,319.0,fused,0,1,0,
1789423741978,1789423741957,994086804,42.0400641,-93.6528288,10.092,249.69014236188139,1.3232579,0.97,330.0,fused,0,1,0,
1789423742983,1789423742957,994087804,42.0400869,-93.6528148,10.176,249.6771120510851,1.3048291,1.9,11.0,fused,0,1,0,
1789423743973,1789423743957,994088804,42.0401061,-93.6527989,10.182,249.6363907608595,1.3073151,1.69,18.0,fused,0,1,0,
1789423744976,1789423744958,994089804,42.0401203,-93.6527829,10.166,249.5393108884616,1.3054105,1.62,27.0,fused,0,1,0,
1789423745980,1789423745957,994090804,42.040132,-93.6527659,8.86,249.38426732887865,1.306541,1.73,45.0,fused,0,1,0,
1789423746980,1789423746957,994091804,42.0401456,-93.6527538,8.015,249.19127894120732,1.3073771,1.75,29.0,fused,0,1,0,
1789423747982,1789423747957,994092804,42.0401596,-93.6527413,6.936,249.10653156812458,1.3104774,1.68,27.0,fused,0,1,0,
1789423748983,1789423748958,994093804,42.0401707,-93.6527295,5.869,249.15859477334493,1.3200997,1.63,31.0,fused,0,1,0,
1789423749984,1789423749957,994094804,42.0401801,-93.6527171,4.839,249.18221420187643,1.3095797,1.53,35.0,fused,0,1,0,
1789423750987,1789423750958,994095804,42.0401917,-93.6527041,3.79,249.16008512013468,1.313,1.59,32.0,fused,0,1,0,
1789423751981,1789423751957,994096804,42.0402059,-93.6526945,3.79,249.0004223919002,1.3173211,1.6,24.0,fused,0,1,0,
1789423752981,1789423752958,994097804,42.0402176,-93.6526812,3.79,248.93015145125878,1.3155093,1.66,42.0,fused,0,1,0,
1789423753989,1789423753957,994098804,42.0402288,-93.6526658,3.79,249.02034177345013,1.3218606,1.61,44.0,fused,0,1,0,
1789423754981,1789423754957,994099804,42.0402404,-93.6526532,3.79,248.6912039135819,1.324882,1.61,41.0,fused,0,1,0,
1789423755987,1789423755957,994100804,42.0402532,-93.6526387,3.79,248.65965614714537,1.3194867,1.57,36.0,fused,0,1,0,
1789423756983,1789423756958,994101804,42.0402665,-93.6526265,3.79,248.60014243755637,1.3044941,1.6,34.0,fused,0,1,0,
1789423757983,1789423757957,994102804,42.0402804,-93.6526132,3.79,248.4006949671762,1.3028904,1.56,35.0,fused,0,1,0,
1789423758980,1789423758957,994103804,42.0402935,-93.652602,3.79,248.32382340634598,1.3075327,1.54,32.0,fused,0,1,0,
1789423759982,1789423759958,994104804,42.0403075,-93.652598,3.79,247.93246883563967,1.3231497,1.55,23.0,fused,0,1,0,
1789423760984,1789423760958,994105804,42.0403227,-93.6525862,3.79,248.05865596745213,1.323645,1.54,27.0,fused,0,1,0,
1789423761982,1789423761958,994106804,42.0403373,-93.6525761,3.79,247.92121184451355,1.3037021,1.56,29.0,fused,0,1,0,
1789423762982,1789423762958,994107804,42.0403507,-93.6525662,3.79,247.87402420946808,1.306953,1.57,30.0,fused,0,1,0,
1789423763983,1789423763958,994108805,42.0403655,-93.6525578,3.79,247.69729955246726,1.3133922,1.58,24.0,fused,0,1,0,
1789423764981,1789423764957,994109804,42.0403799,-93.6525495,3.79,247.85802747665912,1.3117707,1.57,21.0,fused,0,1,0,
1789423765981,1789423765957,994110804,42.0403948,-93.6525419,3.79,247.97538188671973,1.3109758,1.57,23.0,fused,0,1,0,
1789423766976,1789423766958,994111804,42.0404093,-93.6525286,3.632,248.38338976917208,1.3056955,1.5928205,23.891731,fused,0,1,0,
1789423767979,1789423767957,994112804,42.0404239,-93.6525208,3.397,248.44198131127092,1.3084581,1.6355034,24.817513,fused,0,1,0,
1789423768981,1789423768958,994113804,42.0404394,-93.652513,3.242,248.58446033478884,1.3071493,1.6468716,22.43313,fused,0,1,0,
1789423769983,1789423769958,994114804,42.0404547,-93.6525058,3.147,248.733268329751,1.3139657,1.6413114,12.517212,fused,0,1,0,
1789423770986,1789423770958,994115804,42.0404705,-93.6524981,3.02,248.93516801171018,1.3311623,1.6458931,28.846329,fused,0,1,0,
1789423771976,1789423771960,994116806,42.0404857,-93.652487,3.038,248.93516801171018,1.3311623,1.6638668,29.003569,fused,0,1,0,
1789423772978,1789423772958,994117804,42.0405016,-93.6524806,3.04,249.11636235747784,1.3125054,1.644226,10.867214,fused,0,1,0,
1789423773980,1789423773957,994118804,42.0405177,-93.6524779,3.044,249.11114929359076,1.3107324,1.6222646,15.715737,fused,0,1,0,
1789423774978,1789423774957,994119804,42.0405321,-93.6524697,3.051,248.92978449334976,1.3165799,1.5954165,26.899727,fused,0,1,0,
1789423775941,1789423775921,994120768,42.0405451,-93.6524604,3.064,248.92978449334976,1.3165799,1.552681,25.444548,fused,0,1,0,
1789423776985,1789423776958,994121804,42.0405594,-93.6524512,3.089,248.7304902091559,1.3233911,1.5329072,23.855421,fused,0,1,0,
1789423777980,1789423777957,994122804,42.0405742,-93.6524438,3.124,248.77181222648704,1.3312778,1.5393728,20.291407,fused,0,1,0,
1789423778918,1789423778900,994123746,42.0405874,-93.652437,3.2,248.77181222648704,1.3312778,1.5472628,23.355463,fused,0,1,0,
1789423779983,1789423779960,994124807,42.0406021,-93.6524294,3.326,248.8233681019479,1.3181137,1.5253776,23.738256,fused,0,1,0,
1789423780980,1789423780957,994125804,42.0406158,-93.6524214,3.381,248.54046085109292,1.332835,1.5095843,24.026466,fused,0,1,0,
1789423781985,1789423781957,994126804,42.040629,-93.6524131,3.42,248.37896577545877,1.3332564,1.5238216,28.261646,fused,0,1,0,
1789423782982,1789423782957,994127804,42.0406434,-93.6524065,3.439,248.50201630655454,1.3504454,1.5591472,18.259838,fused,0,1,0,
1789423783986,1789423783957,994128804,42.0406578,-93.6524018,3.372,248.3468726221044,1.4031184,1.5404705,22.072346,fused,0,1,0,
1789423784982,1789423784957,994129804,42.040671,-93.6523948,3.335,248.34164783394306,1.3678732,1.5241218,32.6111,fused,0,1,0,
1789423785991,1789423785957,994130804,42.0406825,-93.6523845,3.252,248.37936851901867,1.3216642,1.5219885,41.588665,fused,0,1,0,
1789423786980,1789423786958,994131804,42.0406925,-93.6523723,3.191,248.44742917000048,1.3259664,1.5229453,36.73555,fused,0,1,0,
1789423787983,1789423787957,994132804,42.0407031,-93.6523614,3.149,248.52573596697357,1.3169507,1.4801754,35.991932,fused,0,1,0,
1789423788979,1789423788958,994133804,42.0407144,-93.6523495,3.174,248.45781498983945,1.3213212,1.4569757,41.40548,fused,0,1,0,
1789423789986,1789423789957,994134804,42.0407207,-93.6523352,3.152,248.54025870833846,1.3290855,1.5042516,106.01847,fused,0,1,0,
1789423790901,1789423790879,994135726,42.0407101,-93.6523285,3.129,248.54025870833846,1.3290855,1.4898337,217.28088,fused,0,1,0,
1789423791979,1789423791957,994136804,42.0407142,-93.6523337,3.102,248.69858492014998,1.3023919,1.439459,190.54831,fused,0,1,0,
1789423792978,1789423792957,994137804,42.0407164,-93.6523327,3.165,248.71846370516658,1.3038263,1.0781531,162.54666,fused,0,1,0,
1789423793985,1789423793957,994138804,42.0407206,-93.6523228,3.133,248.8269049370404,1.3083565,0.93782866,129.78702,fused,0,1,0,
1789423794928,1789423794910,994139756,42.0407185,-93.6523157,3.241,248.8269049370404,1.3083565,0.77703726,133.55879,fused,0,1,0,
1789423795984,1789423795957,994140804,42.0407281,-93.6523076,3.291,249.00784712894017,1.3051012,0.93509877,129.90688,fused,0,1,0,
1789423796975,1789423796958,994141804,42.0407294,-93.6523049,3.388,249.0253779915954,1.3071864,0.98124385,141.3819,fused,0,1,0,
1789423797985,1789423797958,994142805,42.040727,-93.6522994,3.45,249.18827663717184,1.3090584,1.0664521,142.23227,fused,0,1,0,
1789423798983,1789423798957,994143804,42.0407199,-93.6522891,3.645,249.0962676181686,1.3141142,1.1687087,139.14072,fused,0,1,0,
1789423799984,1789423799958,994144804,42.0407108,-93.6522763,3.973,249.150253342712,1.3354739,1.241702,135.71286,fused,0,1,0,
1789423800993,1789423800958,994145804,42.0407016,-93.6522621,4.387,249.33274967797234,1.3126255,1.2739162,132.1748,fused,0,1,0,
1789423801982,1789423801958,994146804,42.0406944,-93.6522471,4.981,249.11413837486748,1.3133506,1.3092982,128.8777,fused,0,1,0,
1789423802980,1789423802957,994147804,42.0408108,-93.652227,5.355,249.22342549171492,1.3095896,1.4752576,34.944576,fused,0,1,0,
1789423803979,1789423803958,994148804,42.0408623,-93.6522205,5.61,248.93369071369608,1.3170389,1.2974591,31.195076,fused,0,1,0,
1789423804983,1789423804958,994149804,42.040879,-93.6522164,5.493,248.88166003442842,1.3146391,1.2889643,7.672579,fused,0,1,0,
1789423805908,1789423805888,994150735,42.0408904,-93.6522137,5.396,248.88166003442842,1.3146391,1.2632372,7.07015,fused,0,1,0,
1789423806986,1789423806957,994151804,42.0409085,-93.6522042,4.858,248.96665043195236,1.3327228,1.2797506,11.212553,fused,0,1,0,
1789423807980,1789423807958,994152804,42.0409217,-93.6521957,4.408,248.99044966768537,1.318184,1.2445316,14.861019,fused,0,1,0,
1789423808981,1789423808957,994153804,42.040933,-93.6521873,4.019,248.76613791059538,1.3241005,1.164351,20.508583,fused,0,1,0,
1789423809981,1789423809959,994154805,42.0409413,-93.6521802,3.766,249.06285179044806,1.3219869,1.0085464,27.795008,fused,0,1,0,
1789423810975,1789423810958,994155804,42.0409447,-93.6521758,3.417,248.68569811111115,1.3269868,0.68579143,32.142612,fused,0,1,0,
1789423811979,1789423811958,994156804,42.0409453,-93.652175,3.194,248.6151402222132,1.3444328,0.43777576,28.604038,fused,0,1,0,
1789423812986,1789423812958,994157804,42.0409453,-93.6521758,3.053,248.58762013368045,1.3410374,0.308026,34.749805,fused,0,1,0,
1789423813980,1789423813957,994158804,42.0409505,-93.6521668,3.027,248.53966303402797,1.3703439,0.711683,37.368965,fused,0,1,0,
1789423814984,1789423814958,994159804,42.0409572,-93.6521633,3.027,248.4963206106176,1.3373352,0.6761827,36.37134,fused,0,1,0,
1789423815990,1789423815957,994160804,42.0409608,-93.6521636,3.037,248.63398997643566,1.3113627,0.36258182,41.46502,fused,0,1,0,
1789423816986,1789423816957,994161804,42.0409621,-93.6521634,3.032,248.50168413781302,1.316266,0.1980737,39.95105,fused,0,1,0,
1789423817990,1789423817958,994162804,42.0409629,-93.6521635,3.042,248.5374474265882,1.3207316,0.13958685,39.02379,fused,0,1,0,
1789423818993,1789423818958,994163804,42.0409637,-93.652164,3.014,248.36971789417208,1.3255109,0.11583215,37.710552,fused,0,1,0,
1789423819992,1789423819958,994164805,42.0409642,-93.6521648,3.012,248.2392094317555,1.3019662,0.11199487,37.261684,fused,0,1,0,
1789423820979,1789423820957,994165804,42.0409637,-93.6521654,3.0,247.57859824104094,1.3023319,0.08103062,,fused,0,1,0,
1789423821984,1789423821958,994166804,42.0409633,-93.6521665,3.0,247.4540559448298,1.3035898,0.094910555,,fused,0,1,0,
1789423822980,1789423822957,994167804,42.0409635,-93.6521668,3.0,247.3905245624506,1.3080959,0.08892512,,fused,0,1,0,
1789423823983,1789423823958,994168804,42.0409637,-93.6521677,3.0,247.41864081150726,1.3099806,0.091578975,,fused,0,1,0,
1789423824978,1789423824958,994169804,42.0409638,-93.6521683,3.0,247.50216531230228,1.304871,0.09048606,,fused,0,1,0,
1789423825977,1789423825958,994170804,42.0409641,-93.6521686,3.0,247.53469568268696,1.3069286,0.09408915,,fused,0,1,0,
1789423826980,1789423826958,994171804,42.040964,-93.6521681,3.0,247.57461322307313,1.3087038,0.09045468,,fused,0,1,0,
1789423827978,1789423827957,994172804,42.0409635,-93.6521675,3.0,247.5068027208534,1.3137273,0.09241433,,fused,0,1,0,
1789423828980,1789423828957,994173804,42.0409639,-93.652168,3.0,247.62254501510733,1.3341124,0.08975521,,fused,0,1,0,
