wall_ms,elapsed_rt_ms,kind,detail
1789426184388,996529234,hb,"recorder=1;since_fix_ms=462;fixes_this_process=6149;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426189395,996534242,hb,"recorder=1;since_fix_ms=422;fixes_this_process=6154;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426194404,996539251,hb,"recorder=1;since_fix_ms=429;fixes_this_process=6159;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426199409,996544255,hb,"recorder=1;since_fix_ms=431;fixes_this_process=6164;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426204416,996549262,hb,"recorder=1;since_fix_ms=429;fixes_this_process=6169;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426209429,996554276,hb,"recorder=1;since_fix_ms=451;fixes_this_process=6174;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426214437,996559284,hb,"recorder=1;since_fix_ms=454;fixes_this_process=6179;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426219447,996564293,hb,"recorder=1;since_fix_ms=466;fixes_this_process=6184;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426224459,996569306,hb,"recorder=1;since_fix_ms=473;fixes_this_process=6189;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426229468,996574314,hb,"recorder=1;since_fix_ms=478;fixes_this_process=6194;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426234471,996579317,hb,"recorder=1;since_fix_ms=573;fixes_this_process=6199;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426239481,996584327,hb,"recorder=1;since_fix_ms=586;fixes_this_process=6204;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426244487,996589334,hb,"recorder=1;since_fix_ms=506;fixes_this_process=6209;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426249497,996594343,hb,"recorder=1;since_fix_ms=519;fixes_this_process=6214;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426254514,996599360,hb,"recorder=1;since_fix_ms=536;fixes_this_process=6219;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426259521,996604367,hb,"recorder=1;since_fix_ms=542;fixes_this_process=6224;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426264525,996609372,hb,"recorder=1;since_fix_ms=553;fixes_this_process=6229;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426269538,996614384,hb,"recorder=1;since_fix_ms=555;fixes_this_process=6234;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426274544,996619390,hb,"recorder=1;since_fix_ms=561;fixes_this_process=6239;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426279553,996624400,hb,"recorder=1;since_fix_ms=566;fixes_this_process=6244;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426284566,996629412,hb,"recorder=1;since_fix_ms=591;fixes_this_process=6249;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426289574,996634420,hb,"recorder=1;since_fix_ms=598;fixes_this_process=6254;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426294583,996639429,hb,"recorder=1;since_fix_ms=602;fixes_this_process=6259;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426299596,996644443,hb,"recorder=1;since_fix_ms=606;fixes_this_process=6264;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426304603,996649449,hb,"recorder=1;since_fix_ms=614;fixes_this_process=6269;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426309610,996654457,hb,"recorder=1;since_fix_ms=623;fixes_this_process=6274;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426314622,996659468,hb,"recorder=1;since_fix_ms=642;fixes_this_process=6279;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426319630,996664476,hb,"recorder=1;since_fix_ms=649;fixes_this_process=6284;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426324639,996669485,hb,"recorder=1;since_fix_ms=658;fixes_this_process=6289;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426329651,996674497,hb,"recorder=1;since_fix_ms=675;fixes_this_process=6294;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426334659,996679505,hb,"recorder=1;since_fix_ms=678;fixes_this_process=6299;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426339668,996684514,hb,"recorder=1;since_fix_ms=684;fixes_this_process=6304;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426344681,996689527,hb,"recorder=1;since_fix_ms=705;fixes_this_process=6309;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426349689,996694535,hb,"recorder=1;since_fix_ms=706;fixes_this_process=6314;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426354693,996699540,hb,"recorder=1;since_fix_ms=713;fixes_this_process=6319;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426359706,996704552,hb,"recorder=1;since_fix_ms=732;fixes_this_process=6324;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426364712,996709558,hb,"recorder=1;since_fix_ms=734;fixes_this_process=6329;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426369718,996714564,hb,"recorder=1;since_fix_ms=744;fixes_this_process=6334;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426374729,996719575,hb,"recorder=1;since_fix_ms=753;fixes_this_process=6339;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426379733,996724580,hb,"recorder=1;since_fix_ms=754;fixes_this_process=6344;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426384741,996729587,hb,"recorder=1;since_fix_ms=760;fixes_this_process=6349;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426389751,996734598,hb,"recorder=1;since_fix_ms=772;fixes_this_process=6354;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426394760,996739606,hb,"recorder=1;since_fix_ms=786;fixes_this_process=6359;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426399768,996744614,hb,"recorder=1;since_fix_ms=791;fixes_this_process=6364;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426404780,996749626,hb,"recorder=1;since_fix_ms=890;fixes_this_process=6369;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426409785,996754632,hb,"recorder=1;since_fix_ms=806;fixes_this_process=6374;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426414793,996759639,hb,"recorder=1;since_fix_ms=814;fixes_this_process=6379;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426419802,996764648,hb,"recorder=1;since_fix_ms=824;fixes_this_process=6384;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426424810,996769657,hb,"recorder=1;since_fix_ms=833;fixes_this_process=6389;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426429819,996774665,hb,"recorder=1;since_fix_ms=840;fixes_this_process=6394;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426434833,996779680,hb,"recorder=1;since_fix_ms=851;fixes_this_process=6399;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426439842,996784688,hb,"recorder=1;since_fix_ms=863;fixes_this_process=6404;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426444850,996789697,hb,"recorder=1;since_fix_ms=872;fixes_this_process=6409;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426449861,996794708,hb,"recorder=1;since_fix_ms=887;fixes_this_process=6414;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426454869,996799716,hb,"recorder=1;since_fix_ms=887;fixes_this_process=6419;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426459877,996804723,hb,"recorder=1;since_fix_ms=910;fixes_this_process=6424;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426464888,996809735,hb,"recorder=1;since_fix_ms=914;fixes_this_process=6429;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426469893,996814740,hb,"recorder=1;since_fix_ms=910;fixes_this_process=6434;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426474896,996819743,hb,"recorder=1;since_fix_ms=921;fixes_this_process=6439;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426479904,996824751,hb,"recorder=1;since_fix_ms=926;fixes_this_process=6444;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426484912,996829759,hb,"recorder=1;since_fix_ms=981;fixes_this_process=6449;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426489916,996834763,hb,"recorder=1;since_fix_ms=941;fixes_this_process=6454;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426494928,996839774,hb,"recorder=1;since_fix_ms=942;fixes_this_process=6459;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426499932,996844779,hb,"recorder=1;since_fix_ms=940;fixes_this_process=6464;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426504941,996849787,hb,"recorder=1;since_fix_ms=946;fixes_this_process=6469;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426509953,996854800,hb,"recorder=1;since_fix_ms=968;fixes_this_process=6474;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426514963,996859810,hb,"recorder=1;since_fix_ms=1107;fixes_this_process=6479;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426519968,996864815,hb,"recorder=1;since_fix_ms=992;fixes_this_process=6484;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426524977,996869823,hb,"recorder=1;since_fix_ms=1001;fixes_this_process=6489;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426529982,996874828,hb,"recorder=1;since_fix_ms=995;fixes_this_process=6494;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426534984,996879831,hb,"recorder=1;since_fix_ms=3;fixes_this_process=6500;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426539992,996884838,hb,"recorder=1;since_fix_ms=12;fixes_this_process=6505;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426544998,996889845,hb,"recorder=1;since_fix_ms=1007;fixes_this_process=6509;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426550013,996894859,hb,"recorder=1;since_fix_ms=25;fixes_this_process=6515;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426555016,996899863,hb,"recorder=1;since_fix_ms=45;fixes_this_process=6520;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426560020,996904867,hb,"recorder=1;since_fix_ms=40;fixes_this_process=6525;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426565029,996909875,hb,"recorder=1;since_fix_ms=48;fixes_this_process=6530;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426570037,996914884,hb,"recorder=1;since_fix_ms=61;fixes_this_process=6535;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426575044,996919890,hb,"recorder=1;since_fix_ms=71;fixes_this_process=6540;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426580051,996924897,hb,"recorder=1;since_fix_ms=64;fixes_this_process=6545;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426585058,996929905,hb,"recorder=1;since_fix_ms=81;fixes_this_process=6550;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426590063,996934910,hb,"recorder=1;since_fix_ms=83;fixes_this_process=6555;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426595070,996939916,hb,"recorder=1;since_fix_ms=89;fixes_this_process=6560;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426600083,996944929,hb,"recorder=1;since_fix_ms=109;fixes_this_process=6565;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426605090,996949936,hb,"recorder=1;since_fix_ms=107;fixes_this_process=6570;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426610098,996954945,hb,"recorder=1;since_fix_ms=122;fixes_this_process=6575;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426615111,996959958,hb,"recorder=1;since_fix_ms=156;fixes_this_process=6580;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426620120,996964967,hb,"recorder=1;since_fix_ms=135;fixes_this_process=6585;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426625130,996969976,hb,"recorder=1;since_fix_ms=139;fixes_this_process=6590;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426630143,996974990,hb,"recorder=1;since_fix_ms=164;fixes_this_process=6595;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426635148,996979995,hb,"recorder=1;since_fix_ms=167;fixes_this_process=6600;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426640157,996985003,hb,"recorder=1;since_fix_ms=184;fixes_this_process=6605;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426645168,996990015,hb,"recorder=1;since_fix_ms=194;fixes_this_process=6610;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426650174,996995020,hb,"recorder=1;since_fix_ms=203;fixes_this_process=6615;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426655182,997000029,hb,"recorder=1;since_fix_ms=186;fixes_this_process=6620;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426660195,997005041,hb,"recorder=1;since_fix_ms=209;fixes_this_process=6625;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=80;charging=0;music=0;location_on=1"
1789426665199,997010046,hb,"recorder=1;since_fix_ms=218;fixes_this_process=6630;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=79;charging=0;music=0;location_on=1"
1789426670204,997015051,hb,"recorder=1;since_fix_ms=224;fixes_this_process=6635;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=79;charging=0;music=0;location_on=1"
1789426675241,997020087,hb,"recorder=1;since_fix_ms=260;fixes_this_process=6640;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=79;charging=0;music=0;location_on=1"
1789426680250,997025097,hb,"recorder=1;since_fix_ms=273;fixes_this_process=6645;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=79;charging=0;music=0;location_on=1"
1789426685259,997030105,hb,"recorder=1;since_fix_ms=354;fixes_this_process=6650;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=79;charging=0;music=0;location_on=1"
1789426690270,997035117,hb,"recorder=1;since_fix_ms=291;fixes_this_process=6655;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=79;charging=0;music=0;location_on=1"
1789426695274,997040120,hb,"recorder=1;since_fix_ms=297;fixes_this_process=6660;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=79;charging=0;music=0;location_on=1"
1789426700278,997045124,hb,"recorder=1;since_fix_ms=296;fixes_this_process=6665;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=79;charging=0;music=0;location_on=1"
1789426705293,997050140,hb,"recorder=1;since_fix_ms=310;fixes_this_process=6670;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=79;charging=0;music=0;location_on=1"
1789426710301,997055148,hb,"recorder=1;since_fix_ms=318;fixes_this_process=6675;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=79;charging=0;music=0;location_on=1"
1789426715305,997060152,hb,"recorder=1;since_fix_ms=324;fixes_this_process=6680;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=79;charging=0;music=0;location_on=1"
1789426720317,997065164,hb,"recorder=1;since_fix_ms=340;fixes_this_process=6685;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=79;charging=0;music=0;location_on=1"
1789426725325,997070172,hb,"recorder=1;since_fix_ms=351;fixes_this_process=6690;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=79;charging=0;music=0;location_on=1"
1789426730330,997075177,hb,"recorder=1;since_fix_ms=349;fixes_this_process=6695;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=79;charging=0;music=0;location_on=1"
1789426735340,997080187,hb,"recorder=1;since_fix_ms=363;fixes_this_process=6700;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=79;charging=0;music=0;location_on=1"
1789426740350,997085196,hb,"recorder=1;since_fix_ms=463;fixes_this_process=6705;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=79;charging=0;music=0;location_on=1"
